xi,ti,ci
0,0,0
0.1,0,5.37E-34
0.2,0,1.91E-31
0.3,0,5.30E-29
0.4,0,1.14E-26
0.5,0,1.92E-24
0.6,0,2.52E-22
0.7,0,2.57E-20
0.8,0,2.04E-18
0.9,0,1.26E-16
1,0,6.09E-15
1.1,0,2.28E-13
1.2,0,6.67E-12
1.3,0,1.52E-10
1.4,0,2.69E-09
1.5,0,3.72E-08
1.6,0,4.00E-07
1.7,0,3.35E-06
1.8,0,2.18E-05
1.9,0,0.000110796
2,0,0.000438208
2.1,0,0.00134977
2.2,0,0.00323794
2.3,0,0.00604927
2.4,0,0.00880163
2.5,0,0.00997356
2.6,0,0.00880163
2.7,0,0.00604927
2.8,0,0.00323794
2.9,0,0.00134977
3,0,0.000438208
3.1,0,0.000110796
3.2,0,2.18E-05
3.3,0,3.35E-06
3.4,0,4.00E-07
3.5,0,3.72E-08
3.6,0,2.69E-09
3.7,0,1.52E-10
3.8,0,6.67E-12
3.9,0,2.28E-13
4,0,6.09E-15
4.1,0,1.26E-16
4.2,0,2.04E-18
4.3,0,2.57E-20
4.4,0,2.52E-22
4.5,0,1.92E-24
4.6,0,1.14E-26
4.7,0,5.30E-29
4.8,0,1.91E-31
4.9,0,5.37E-34
5,0,1.17E-36
5.1,0,2.00E-39
5.2,0,2.65E-42
5.3,0,2.74E-45
5.4,0,2.21E-48
5.5,0,1.38E-51
5.6,0,6.75E-55
5.7,0,2.57E-58
5.8,0,7.59E-62
5.9,0,1.75E-65
6,0,3.14E-69
6.1,0,4.40E-73
6.2,0,4.79E-77
6.3,0,4.06E-81
6.4,0,2.68E-85
6.5,0,1.38E-89
6.6,0,5.53E-94
6.7,0,1.73E-98
6.8,0,4.19E-103
6.9,0,7.94E-108
7,0,1.17E-112
7.1,0,1.34E-117
7.2,0,1.20E-122
7.3,0,8.36E-128
7.4,0,4.53E-133
7.5,0,1.91E-138
7.6,0,6.29E-144
7.7,0,1.61E-149
7.8,0,3.22E-155
7.9,0,4.99E-161
8,0,6.04E-167
8.1,0,5.69E-173
8.2,0,4.18E-179
8.3,0,2.39E-185
8.4,0,1.06E-191
8.5,0,3.68E-198
8.6,0,9.95E-205
8.7,0,2.09E-211
8.8,0,3.42E-218
8.9,0,4.37E-225
9,0,4.34E-232
9.1,0,3.35E-239
9.2,0,2.02E-246
9.3,0,9.48E-254
9.4,0,3.46E-261
9.5,0,9.85E-269
9.6,0,2.18E-276
9.7,0,3.77E-284
9.8,0,5.06E-292
9.9,0,5.30E-300
10,0,4.32E-308
10.1,0,2.74305e-316
10.2,0,0
10.3,0,0
10.4,0,0
10.5,0,0
10.6,0,0
10.7,0,0
10.8,0,0
10.9,0,0
11,0,0
11.1,0,0
11.2,0,0
11.3,0,0
11.4,0,0
11.5,0,0
11.6,0,0
11.7,0,0
11.8,0,0
11.9,0,0
12,0,0
12.1,0,0
12.2,0,0
12.3,0,0
12.4,0,0
12.5,0,0
12.6,0,0
12.7,0,0
12.8,0,0
12.9,0,0
13,0,0
13.1,0,0
13.2,0,0
13.3,0,0
13.4,0,0
13.5,0,0
13.6,0,0
13.7,0,0
13.8,0,0
13.9,0,0
14,0,0
14.1,0,0
14.2,0,0
14.3,0,0
14.4,0,0
14.5,0,0
14.6,0,0
14.7,0,0
14.8,0,0
14.9,0,0
15,0,0
15.1,0,0
15.2,0,0
15.3,0,0
15.4,0,0
15.5,0,0
15.6,0,0
15.7,0,0
15.8,0,0
15.9,0,0
16,0,0
16.1,0,0
16.2,0,0
16.3,0,0
16.4,0,0
16.5,0,0
16.6,0,0
16.7,0,0
16.8,0,0
16.9,0,0
17,0,0
17.1,0,0
17.2,0,0
17.3,0,0
17.4,0,0
17.5,0,0
17.6,0,0
17.7,0,0
17.8,0,0
17.9,0,0
18,0,0
18.1,0,0
18.2,0,0
18.3,0,0
18.4,0,0
18.5,0,0
18.6,0,0
18.7,0,0
18.8,0,0
18.9,0,0
19,0,0
19.1,0,0
19.2,0,0
19.3,0,0
19.4,0,0
19.5,0,0
19.6,0,0
19.7,0,0
19.8,0,0
19.9,0,0
20,0,0
0,0.1,0
0.1,0.1,-9.32E-11
0.2,0.1,-4.27E-10
0.3,0.1,-1.79E-09
0.4,0.1,-6.09E-09
0.5,0.1,-1.65E-08
0.6,0.1,-3.46E-08
0.7,0.1,-5.29E-08
0.8,0.1,-5.10E-08
0.9,0.1,-1.10E-08
1,0.1,4.90E-08
1.1,0.1,7.65E-08
1.2,0.1,4.73E-08
1.3,0.1,8.38E-09
1.4,0.1,5.55E-08
1.5,0.1,7.61E-07
1.6,0.1,7.35E-06
1.7,0.1,5.55E-05
1.8,0.1,0.000328734
1.9,0.1,0.00153692
2,0.1,0.00571059
2.1,0.1,0.0169761
2.2,0.1,0.0406476
2.3,0.1,0.0789299
2.4,0.1,0.125179
2.5,0.1,0.163362
2.6,0.1,0.17683
2.7,0.1,0.160105
2.8,0.1,0.122301
2.9,0.1,0.0794695
3,0.1,0.0442329
3.1,0.1,0.0211913
3.2,0.1,0.00875553
3.3,0.1,0.00311593
3.4,0.1,0.000951029
3.5,0.1,0.000247175
3.6,0.1,5.42E-05
3.7,0.1,9.97E-06
3.8,0.1,1.53E-06
3.9,0.1,1.55E-07
4,0.1,-5.58E-08
4.1,0.1,-6.91E-08
4.2,0.1,-4.26E-08
4.3,0.1,-1.86E-08
4.4,0.1,-6.10E-09
4.5,0.1,-1.56E-09
4.6,0.1,-3.18E-10
4.7,0.1,-5.21E-11
4.8,0.1,-6.94E-12
4.9,0.1,-7.57E-13
5,0.1,-6.80E-14
5.1,0.1,-5.06E-15
5.2,0.1,-3.13E-16
5.3,0.1,-1.62E-17
5.4,0.1,-6.97E-19
5.5,0.1,-2.52E-20
5.6,0.1,-7.62E-22
5.7,0.1,-1.93E-23
5.8,0.1,-4.11E-25
5.9,0.1,-7.32E-27
6,0.1,-1.09E-28
6.1,0.1,-1.35E-30
6.2,0.1,-1.39E-32
6.3,0.1,-1.18E-34
6.4,0.1,-8.25E-37
6.5,0.1,-4.73E-39
6.6,0.1,-2.21E-41
6.7,0.1,-8.40E-44
6.8,0.1,-2.57E-46
6.9,0.1,-6.32E-49
7,0.1,-1.24E-51
7.1,0.1,-1.94E-54
7.2,0.1,-2.39E-57
7.3,0.1,-2.34E-60
7.4,0.1,-1.80E-63
7.5,0.1,-1.09E-66
7.6,0.1,-5.18E-70
7.7,0.1,-1.93E-73
7.8,0.1,-5.61E-77
7.9,0.1,-1.28E-80
8,0.1,-2.27E-84
8.1,0.1,-3.15E-88
8.2,0.1,-3.41E-92
8.3,0.1,-2.88E-96
8.4,0.1,-1.89E-100
8.5,0.1,-9.71E-105
8.6,0.1,-3.88E-109
8.7,0.1,-1.21E-113
8.8,0.1,-2.93E-118
8.9,0.1,-5.54E-123
9,0.1,-8.16E-128
9.1,0.1,-9.37E-133
9.2,0.1,-8.37E-138
9.3,0.1,-5.82E-143
9.4,0.1,-3.16E-148
9.5,0.1,-1.33E-153
9.6,0.1,-4.38E-159
9.7,0.1,-1.12E-164
9.8,0.1,-2.24E-170
9.9,0.1,-3.48E-176
10,0.1,-4.21E-182
10.1,0.1,-3.96E-188
10.2,0.1,-2.91E-194
10.3,0.1,-1.66E-200
10.4,0.1,-7.40E-207
10.5,0.1,-2.56E-213
10.6,0.1,-6.92E-220
10.7,0.1,-1.46E-226
10.8,0.1,-2.38E-233
10.9,0.1,-3.04E-240
11,0.1,-3.02E-247
11.1,0.1,-2.33E-254
11.2,0.1,-1.41E-261
11.3,0.1,-6.59E-269
11.4,0.1,-2.41E-276
11.5,0.1,-6.86E-284
11.6,0.1,-1.52E-291
11.7,0.1,-2.62E-299
11.8,0.1,-3.52E-307
11.9,0.1,-3.68839e-315
12,0.1,-2.96439e-323
12.1,0.1,-4.94066e-324
12.2,0.1,0
12.3,0.1,0
12.4,0.1,0
12.5,0.1,0
12.6,0.1,0
12.7,0.1,0
12.8,0.1,0
12.9,0.1,0
13,0.1,0
13.1,0.1,0
13.2,0.1,0
13.3,0.1,0
13.4,0.1,0
13.5,0.1,0
13.6,0.1,0
13.7,0.1,0
13.8,0.1,0
13.9,0.1,0
14,0.1,0
14.1,0.1,0
14.2,0.1,0
14.3,0.1,0
14.4,0.1,0
14.5,0.1,0
14.6,0.1,0
14.7,0.1,0
14.8,0.1,0
14.9,0.1,0
15,0.1,0
15.1,0.1,0
15.2,0.1,0
15.3,0.1,0
15.4,0.1,0
15.5,0.1,0
15.6,0.1,0
15.7,0.1,0
15.8,0.1,0
15.9,0.1,0
16,0.1,0
16.1,0.1,0
16.2,0.1,0
16.3,0.1,0
16.4,0.1,0
16.5,0.1,0
16.6,0.1,0
16.7,0.1,0
16.8,0.1,0
16.9,0.1,0
17,0.1,0
17.1,0.1,0
17.2,0.1,0
17.3,0.1,0
17.4,0.1,0
17.5,0.1,0
17.6,0.1,0
17.7,0.1,0
17.8,0.1,0
17.9,0.1,0
18,0.1,0
18.1,0.1,0
18.2,0.1,0
18.3,0.1,0
18.4,0.1,0
18.5,0.1,0
18.6,0.1,0
18.7,0.1,0
18.8,0.1,0
18.9,0.1,0
19,0.1,0
19.1,0.1,0
19.2,0.1,0
19.3,0.1,0
19.4,0.1,0
19.5,0.1,0
19.6,0.1,0
19.7,0.1,0
19.8,0.1,0
19.9,0.1,0
20,0.1,0
0,0.2,0
0.1,0.2,1.09E-11
0.2,0.2,-1.89E-11
0.3,0.2,-7.68E-13
0.4,0.2,3.76E-11
0.5,0.2,2.34E-11
0.6,0.2,-1.20E-11
0.7,0.2,-1.57E-11
0.8,0.2,-1.13E-11
0.9,0.2,-1.04E-11
1,0.2,-3.06E-13
1.1,0.2,9.20E-12
1.2,0.2,2.32E-10
1.3,0.2,4.81E-09
1.4,0.2,7.59E-08
1.5,0.2,9.28E-07
1.6,0.2,8.84E-06
1.7,0.2,6.60E-05
1.8,0.2,0.00038894
1.9,0.2,0.00182022
2,0.2,0.00681538
2.1,0.2,0.0205712
2.2,0.2,0.0504699
2.3,0.2,0.101595
2.4,0.2,0.169617
2.5,0.2,0.23785
2.6,0.2,0.284237
2.7,0.2,0.294136
2.8,0.2,0.267884
2.9,0.2,0.217841
3,0.2,0.159862
3.1,0.2,0.106491
3.2,0.2,0.064493
3.3,0.2,0.035458
3.4,0.2,0.0176436
3.5,0.2,0.00791511
3.6,0.2,0.00318741
3.7,0.2,0.00114659
3.8,0.2,0.000366356
3.9,0.2,0.000103273
4,0.2,2.55E-05
4.1,0.2,5.44E-06
4.2,0.2,9.91E-07
4.3,0.2,1.51E-07
4.4,0.2,1.89E-08
4.5,0.2,1.85E-09
4.6,0.2,1.37E-10
4.7,0.2,-8.72E-12
4.8,0.2,-6.11E-12
4.9,0.2,3.33E-11
5,0.2,4.76E-11
5.1,0.2,1.87E-11
5.2,0.2,-1.65E-11
5.3,0.2,-2.88E-11
5.4,0.2,-2.22E-11
5.5,0.2,-1.15E-11
5.6,0.2,-4.46E-12
5.7,0.2,-1.36E-12
5.8,0.2,-3.37E-13
5.9,0.2,-6.86E-14
6,0.2,-1.17E-14
6.1,0.2,-1.68E-15
6.2,0.2,-2.05E-16
6.3,0.2,-2.15E-17
6.4,0.2,-1.93E-18
6.5,0.2,-1.50E-19
6.6,0.2,-1.01E-20
6.7,0.2,-5.94E-22
6.8,0.2,-3.04E-23
6.9,0.2,-1.36E-24
7,0.2,-5.30E-26
7.1,0.2,-1.81E-27
7.2,0.2,-5.42E-29
7.3,0.2,-1.42E-30
7.4,0.2,-3.27E-32
7.5,0.2,-6.56E-34
7.6,0.2,-1.15E-35
7.7,0.2,-1.77E-37
7.8,0.2,-2.36E-39
7.9,0.2,-2.74E-41
8,0.2,-2.74E-43
8.1,0.2,-2.37E-45
8.2,0.2,-1.76E-47
8.3,0.2,-1.12E-49
8.4,0.2,-6.02E-52
8.5,0.2,-2.74E-54
8.6,0.2,-1.04E-56
8.7,0.2,-3.31E-59
8.8,0.2,-8.71E-62
8.9,0.2,-1.88E-64
9,0.2,-3.31E-67
9.1,0.2,-4.72E-70
9.2,0.2,-5.42E-73
9.3,0.2,-4.99E-76
9.4,0.2,-3.66E-79
9.5,0.2,-2.13E-82
9.6,0.2,-9.80E-86
9.7,0.2,-3.56E-89
9.8,0.2,-1.02E-92
9.9,0.2,-2.28E-96
10,0.2,-4.00E-100
10.1,0.2,-5.49E-104
10.2,0.2,-5.90E-108
10.3,0.2,-4.95E-112
10.4,0.2,-3.24E-116
10.5,0.2,-1.66E-120
10.6,0.2,-6.60E-125
10.7,0.2,-2.05E-129
10.8,0.2,-4.97E-134
10.9,0.2,-9.39E-139
11,0.2,-1.38E-143
11.1,0.2,-1.58E-148
11.2,0.2,-1.41E-153
11.3,0.2,-9.83E-159
11.4,0.2,-5.33E-164
11.5,0.2,-2.25E-169
11.6,0.2,-7.39E-175
11.7,0.2,-1.89E-180
11.8,0.2,-3.77E-186
11.9,0.2,-5.86E-192
12,0.2,-7.09E-198
12.1,0.2,-6.68E-204
12.2,0.2,-4.90E-210
12.3,0.2,-2.80E-216
12.4,0.2,-1.25E-222
12.5,0.2,-4.32E-229
12.6,0.2,-1.17E-235
12.7,0.2,-2.45E-242
12.8,0.2,-4.02E-249
12.9,0.2,-5.12E-256
13,0.2,-5.09E-263
13.1,0.2,-3.93E-270
13.2,0.2,-2.37E-277
13.3,0.2,-1.11E-284
13.4,0.2,-4.06E-292
13.5,0.2,-1.16E-299
13.6,0.2,-2.56E-307
13.7,0.2,-4.41806e-315
13.8,0.2,-5.92879e-323
13.9,0.2,0
14,0.2,-4.94066e-324
14.1,0.2,-4.94066e-324
14.2,0.2,0
14.3,0.2,0
14.4,0.2,0
14.5,0.2,0
14.6,0.2,0
14.7,0.2,0
14.8,0.2,0
14.9,0.2,0
15,0.2,0
15.1,0.2,0
15.2,0.2,0
15.3,0.2,0
15.4,0.2,0
15.5,0.2,0
15.6,0.2,0
15.7,0.2,0
15.8,0.2,0
15.9,0.2,0
16,0.2,0
16.1,0.2,0
16.2,0.2,0
16.3,0.2,0
16.4,0.2,0
16.5,0.2,0
16.6,0.2,0
16.7,0.2,0
16.8,0.2,0
16.9,0.2,0
17,0.2,0
17.1,0.2,0
17.2,0.2,0
17.3,0.2,0
17.4,0.2,0
17.5,0.2,0
17.6,0.2,0
17.7,0.2,0
17.8,0.2,0
17.9,0.2,0
18,0.2,0
18.1,0.2,0
18.2,0.2,0
18.3,0.2,0
18.4,0.2,0
18.5,0.2,0
18.6,0.2,0
18.7,0.2,0
18.8,0.2,0
18.9,0.2,0
19,0.2,0
19.1,0.2,0
19.2,0.2,0
19.3,0.2,0
19.4,0.2,0
19.5,0.2,0
19.6,0.2,0
19.7,0.2,0
19.8,0.2,0
19.9,0.2,0
20,0.2,0
0,0.3,0
0.1,0.3,6.63E-15
0.2,0.3,-1.95E-14
0.3,0.3,1.97E-14
0.4,0.3,-4.25E-15
0.5,0.3,-1.63E-14
0.6,0.3,2.55E-14
0.7,0.3,-1.48E-14
0.8,0.3,-6.92E-15
0.9,0.3,2.44E-14
1,0.3,2.38E-13
1.1,0.3,8.51E-12
1.2,0.3,2.26E-10
1.3,0.3,4.62E-09
1.4,0.3,7.29E-08
1.5,0.3,8.93E-07
1.6,0.3,8.55E-06
1.7,0.3,6.42E-05
1.8,0.3,0.000381076
1.9,0.3,0.0017982
2,0.3,0.00679591
2.1,0.3,0.0207373
2.2,0.3,0.0515685
2.3,0.3,0.10566
2.4,0.3,0.180759
2.5,0.3,0.262403
2.6,0.3,0.329542
2.7,0.3,0.365887
2.8,0.3,0.367081
2.9,0.3,0.339005
3,0.3,0.291753
3.1,0.3,0.235239
3.2,0.3,0.177718
3.3,0.3,0.125468
3.4,0.3,0.0824902
3.5,0.3,0.0503317
3.6,0.3,0.0284099
3.7,0.3,0.0147909
3.8,0.3,0.00708206
3.9,0.3,0.00310938
4,0.3,0.0012478
4.1,0.3,0.000456048
4.2,0.3,0.000151168
4.3,0.3,4.52E-05
4.4,0.3,1.21E-05
4.5,0.3,2.90E-06
4.6,0.3,6.11E-07
4.7,0.3,1.12E-07
4.8,0.3,1.75E-08
4.9,0.3,2.29E-09
5,0.3,2.39E-10
5.1,0.3,1.85E-11
5.2,0.3,8.66E-13
5.3,0.3,-7.85E-15
5.4,0.3,3.12E-15
5.5,0.3,8.52E-15
5.6,0.3,-1.38E-14
5.7,0.3,-1.36E-15
5.8,0.3,1.76E-14
5.9,0.3,-3.17E-15
6,0.3,-2.06E-14
6.1,0.3,-8.38E-16
6.2,0.3,2.25E-14
6.3,0.3,1.96E-14
6.4,0.3,2.08E-15
6.5,0.3,-9.29E-15
6.6,0.3,-1.01E-14
6.7,0.3,-6.33E-15
6.8,0.3,-2.86E-15
6.9,0.3,-1.01E-15
7,0.3,-2.91E-16
7.1,0.3,-6.98E-17
7.2,0.3,-1.42E-17
7.3,0.3,-2.47E-18
7.4,0.3,-3.72E-19
7.5,0.3,-4.89E-20
7.6,0.3,-5.62E-21
7.7,0.3,-5.70E-22
7.8,0.3,-5.10E-23
7.9,0.3,-4.06E-24
8,0.3,-2.87E-25
8.1,0.3,-1.81E-26
8.2,0.3,-1.02E-27
8.3,0.3,-5.14E-29
8.4,0.3,-2.33E-30
8.5,0.3,-9.46E-32
8.6,0.3,-3.45E-33
8.7,0.3,-1.13E-34
8.8,0.3,-3.35E-36
8.9,0.3,-8.88E-38
9,0.3,-2.12E-39
9.1,0.3,-4.55E-41
9.2,0.3,-8.77E-43
9.3,0.3,-1.52E-44
9.4,0.3,-2.35E-46
9.5,0.3,-3.26E-48
9.6,0.3,-4.04E-50
9.7,0.3,-4.45E-52
9.8,0.3,-4.36E-54
9.9,0.3,-3.78E-56
10,0.3,-2.89E-58
10.1,0.3,-1.94E-60
10.2,0.3,-1.14E-62
10.3,0.3,-5.83E-65
10.4,0.3,-2.58E-67
10.5,0.3,-9.80E-70
10.6,0.3,-3.18E-72
10.7,0.3,-8.75E-75
10.8,0.3,-2.03E-77
10.9,0.3,-3.91E-80
11,0.3,-6.26E-83
11.1,0.3,-8.24E-86
11.2,0.3,-8.84E-89
11.3,0.3,-7.69E-92
11.4,0.3,-5.38E-95
11.5,0.3,-3.02E-98
11.6,0.3,-1.35E-101
11.7,0.3,-4.77E-105
11.8,0.3,-1.33E-108
11.9,0.3,-2.94E-112
12,0.3,-5.10E-116
12.1,0.3,-6.95E-120
12.2,0.3,-7.40E-124
12.3,0.3,-6.18E-128
12.4,0.3,-4.03E-132
12.5,0.3,-2.05E-136
12.6,0.3,-8.15E-141
12.7,0.3,-2.53E-145
12.8,0.3,-6.11E-150
12.9,0.3,-1.15E-154
13,0.3,-1.69E-159
13.1,0.3,-1.94E-164
13.2,0.3,-1.73E-169
13.3,0.3,-1.20E-174
13.4,0.3,-6.52E-180
13.5,0.3,-2.75E-185
13.6,0.3,-9.04E-191
13.7,0.3,-2.31E-196
13.8,0.3,-4.61E-202
13.9,0.3,-7.16E-208
14,0.3,-8.66E-214
14.1,0.3,-8.16E-220
14.2,0.3,-5.99E-226
14.3,0.3,-3.42E-232
14.4,0.3,-1.52E-238
14.5,0.3,-5.28E-245
14.6,0.3,-1.43E-251
14.7,0.3,-3.00E-258
14.8,0.3,-4.91E-265
14.9,0.3,-6.26E-272
15,0.3,-6.21E-279
15.1,0.3,-4.80E-286
15.2,0.3,-2.89E-293
15.3,0.3,-1.36E-300
15.4,0.3,-4.96E-308
15.5,0.3,-1.41127e-315
15.6,0.3,-3.45846e-323
15.7,0.3,-4.94066e-324
15.8,0.3,-4.94066e-324
15.9,0.3,0
16,0.3,-4.94066e-324
16.1,0.3,-4.94066e-324
16.2,0.3,0
16.3,0.3,0
16.4,0.3,0
16.5,0.3,0
16.6,0.3,0
16.7,0.3,0
16.8,0.3,0
16.9,0.3,0
17,0.3,0
17.1,0.3,0
17.2,0.3,0
17.3,0.3,0
17.4,0.3,0
17.5,0.3,0
17.6,0.3,0
17.7,0.3,0
17.8,0.3,0
17.9,0.3,0
18,0.3,0
18.1,0.3,0
18.2,0.3,0
18.3,0.3,0
18.4,0.3,0
18.5,0.3,0
18.6,0.3,0
18.7,0.3,0
18.8,0.3,0
18.9,0.3,0
19,0.3,0
19.1,0.3,0
19.2,0.3,0
19.3,0.3,0
19.4,0.3,0
19.5,0.3,0
19.6,0.3,0
19.7,0.3,0
19.8,0.3,0
19.9,0.3,0
20,0.3,0
0,0.4,0
0.1,0.4,2.54E-17
0.2,0.4,-4.35E-17
0.3,0.4,3.50E-17
0.4,0.4,-1.81E-17
0.5,0.4,1.00E-17
0.6,0.4,-1.52E-17
0.7,0.4,2.55E-17
0.8,0.4,5.56E-17
0.9,0.4,4.69E-15
1,0.4,2.12E-13
1.1,0.4,7.35E-12
1.2,0.4,1.97E-10
1.3,0.4,4.07E-09
1.4,0.4,6.52E-08
1.5,0.4,8.10E-07
1.6,0.4,7.85E-06
1.7,0.4,5.97E-05
1.8,0.4,0.000358517
1.9,0.4,0.00170848
2,0.4,0.00651388
2.1,0.4,0.0200396
2.2,0.4,0.0502409
2.3,0.4,0.103871
2.4,0.4,0.179696
2.5,0.4,0.264916
2.6,0.4,0.340321
2.7,0.4,0.390867
2.8,0.4,0.412037
2.9,0.4,0.40769
3,0.4,0.384173
3.1,0.4,0.346804
3.2,0.4,0.299793
3.3,0.4,0.24731
3.4,0.4,0.19387
3.5,0.4,0.143851
3.6,0.4,0.100682
3.7,0.4,0.0662761
3.8,0.4,0.0409277
3.9,0.4,0.0236563
4,0.4,0.0127711
4.1,0.4,0.00642639
4.2,0.4,0.0030079
4.3,0.4,0.00130664
4.4,0.4,0.000525535
4.5,0.4,0.000195171
4.6,0.4,6.67E-05
4.7,0.4,2.09E-05
4.8,0.4,5.99E-06
4.9,0.4,1.56E-06
5,0.4,3.65E-07
5.1,0.4,7.65E-08
5.2,0.4,1.42E-08
5.3,0.4,2.28E-09
5.4,0.4,3.13E-10
5.5,0.4,3.52E-11
5.6,0.4,3.01E-12
5.7,0.4,1.64E-13
5.8,0.4,1.02E-15
5.9,0.4,-6.64E-16
6,0.4,-2.08E-17
6.1,0.4,1.87E-17
6.2,0.4,-2.96E-17
6.3,0.4,1.53E-17
6.4,0.4,1.46E-17
6.5,0.4,-2.74E-17
6.6,0.4,6.63E-18
6.7,0.4,2.12E-17
6.8,0.4,-1.67E-17
6.9,0.4,-1.25E-17
7,0.4,1.75E-17
7.1,0.4,9.16E-18
7.2,0.4,-1.38E-17
7.3,0.4,-1.08E-17
7.4,0.4,6.03E-18
7.5,0.4,1.17E-17
7.6,0.4,5.41E-18
7.7,0.4,-1.62E-18
7.8,0.4,-3.99E-18
7.9,0.4,-3.13E-18
8,0.4,-1.65E-18
8.1,0.4,-6.64E-19
8.2,0.4,-2.17E-19
8.3,0.4,-5.94E-20
8.4,0.4,-1.39E-20
8.5,0.4,-2.80E-21
8.6,0.4,-4.94E-22
8.7,0.4,-7.67E-23
8.8,0.4,-1.06E-23
8.9,0.4,-1.29E-24
9,0.4,-1.42E-25
9.1,0.4,-1.40E-26
9.2,0.4,-1.24E-27
9.3,0.4,-9.96E-29
9.4,0.4,-7.24E-30
9.5,0.4,-4.77E-31
9.6,0.4,-2.86E-32
9.7,0.4,-1.56E-33
9.8,0.4,-7.76E-35
9.9,0.4,-3.52E-36
10,0.4,-1.46E-37
10.1,0.4,-5.54E-39
10.2,0.4,-1.92E-40
10.3,0.4,-6.11E-42
10.4,0.4,-1.77E-43
10.5,0.4,-4.72E-45
10.6,0.4,-1.15E-46
10.7,0.4,-2.56E-48
10.8,0.4,-5.21E-50
10.9,0.4,-9.71E-52
11,0.4,-1.65E-53
11.1,0.4,-2.56E-55
11.2,0.4,-3.62E-57
11.3,0.4,-4.65E-59
11.4,0.4,-5.43E-61
11.5,0.4,-5.75E-63
11.6,0.4,-5.50E-65
11.7,0.4,-4.74E-67
11.8,0.4,-3.68E-69
11.9,0.4,-2.56E-71
12,0.4,-1.59E-73
12.1,0.4,-8.78E-76
12.2,0.4,-4.29E-78
12.3,0.4,-1.85E-80
12.4,0.4,-6.97E-83
12.5,0.4,-2.29E-85
12.6,0.4,-6.48E-88
12.7,0.4,-1.58E-90
12.8,0.4,-3.28E-93
12.9,0.4,-5.74E-96
13,0.4,-8.44E-99
13.1,0.4,-1.03E-101
13.2,0.4,-1.04E-104
13.3,0.4,-8.56E-108
13.4,0.4,-5.73E-111
13.5,0.4,-3.09E-114
13.6,0.4,-1.34E-117
13.7,0.4,-4.63E-121
13.8,0.4,-1.27E-124
13.9,0.4,-2.76E-128
14,0.4,-4.72E-132
14.1,0.4,-6.37E-136
14.2,0.4,-6.73E-140
14.3,0.4,-5.58E-144
14.4,0.4,-3.62E-148
14.5,0.4,-1.84E-152
14.6,0.4,-7.28E-157
14.7,0.4,-2.25E-161
14.8,0.4,-5.44E-166
14.9,0.4,-1.02E-170
15,0.4,-1.50E-175
15.1,0.4,-1.72E-180
15.2,0.4,-1.53E-185
15.3,0.4,-1.07E-190
15.4,0.4,-5.77E-196
15.5,0.4,-2.43E-201
15.6,0.4,-7.99E-207
15.7,0.4,-2.05E-212
15.8,0.4,-4.08E-218
15.9,0.4,-6.33E-224
16,0.4,-7.66E-230
16.1,0.4,-7.22E-236
16.2,0.4,-5.29E-242
16.3,0.4,-3.03E-248
16.4,0.4,-1.35E-254
16.5,0.4,-4.67E-261
16.6,0.4,-1.26E-267
16.7,0.4,-2.65E-274
16.8,0.4,-4.34E-281
16.9,0.4,-5.53E-288
17,0.4,-5.49E-295
17.1,0.4,-4.25E-302
17.2,0.4,-2.5577e-309
17.3,0.4,-1.19984e-316
17.4,0.4,-4.94066e-324
17.5,0.4,0
17.6,0.4,-4.94066e-324
17.7,0.4,-4.94066e-324
17.8,0.4,-4.94066e-324
17.9,0.4,0
18,0.4,-4.94066e-324
18.1,0.4,-4.94066e-324
18.2,0.4,0
18.3,0.4,0
18.4,0.4,0
18.5,0.4,0
18.6,0.4,0
18.7,0.4,0
18.8,0.4,0
18.9,0.4,0
19,0.4,0
19.1,0.4,0
19.2,0.4,0
19.3,0.4,0
19.4,0.4,0
19.5,0.4,0
19.6,0.4,0
19.7,0.4,0
19.8,0.4,0
19.9,0.4,0
20,0.4,0
0,0.5,0
0.1,0.5,-1.30E-19
0.2,0.5,5.38E-19
0.3,0.5,-9.45E-19
0.4,0.5,1.16E-18
0.5,0.5,-1.08E-18
0.6,0.5,6.88E-19
0.7,0.5,7.81E-19
0.8,0.5,6.44E-17
0.9,0.5,3.85E-15
1,0.5,1.76E-13
1.1,0.5,6.19E-12
1.2,0.5,1.69E-10
1.3,0.5,3.54E-09
1.4,0.5,5.77E-08
1.5,0.5,7.29E-07
1.6,0.5,7.17E-06
1.7,0.5,5.53E-05
1.8,0.5,0.000335341
1.9,0.5,0.00161305
2,0.5,0.00619853
2.1,0.5,0.0191965
2.2,0.5,0.0484057
2.3,0.5,0.100612
2.4,0.5,0.175024
2.5,0.5,0.25976
2.6,0.5,0.336847
2.7,0.5,0.392493
2.8,0.5,0.423152
2.9,0.5,0.433078
3,0.5,0.428108
3.1,0.5,0.411886
3.2,0.5,0.385832
3.3,0.5,0.350727
3.4,0.5,0.307992
3.5,0.5,0.260124
3.6,0.5,0.210456
3.7,0.5,0.162552
3.8,0.5,0.11951
3.9,0.5,0.0834277
4,0.5,0.0551804
4.1,0.5,0.0345154
4.2,0.5,0.0203828
4.3,0.5,0.0113462
4.4,0.5,0.00594455
4.5,0.5,0.00292686
4.6,0.5,0.0013521
4.7,0.5,0.000585062
4.8,0.5,0.000236681
4.9,0.5,8.93E-05
5,0.5,3.14E-05
5.1,0.5,1.02E-05
5.2,0.5,3.08E-06
5.3,0.5,8.57E-07
