xi,ti,ci
5.5,5.5,0.4357474
5.5,5.6,0.4360196
5.5,5.7,0.43628275
5.5,5.7999997,0.436537
5.5,5.9,0.4367833
5.5,6,0.43702152
5.5,6.1,0.43725237
5.5,6.2,0.437476
5.5,6.2999997,0.43769276
5.5,6.4,0.43790296
5.5,6.5,0.4381067
5.5,6.6,0.43830454
5.5,6.7000003,0.43849623
5.5,6.8,0.43868238
5.5,6.9,0.43886292
5.5,7,0.43903822
5.5,7.1,0.4392085
5.5,7.2,0.43937358
5.5,7.2999997,0.4395341
5.5,7.3999996,0.43968987
5.5,7.5,0.43984115
5.5,7.6,0.43998817
5.5,7.7,0.4401311
5.5,7.7999997,0.4402698
5.5,7.8999996,0.44040468
5.5,8,0.44053575
5.5,8.1,0.4406632
5.5,8.2,0.44078702
5.5,8.3,0.44090748
5.5,8.4,0.44102472
5.5,8.5,0.4411387
5.5,8.6,0.44124973
5.5,8.7,0.44135755
5.5,8.8,0.44146287
5.5,8.900001,0.441565
5.5,9,0.44166458
5.5,9.1,0.4417617
5.5,9.2,0.44185624
5.5,9.3,0.44194824
5.5,9.400001,0.4420382
5.5,9.5,0.44212574
5.5,9.6,0.4422112
5.5,9.7,0.44229454
5.5,9.8,0.44237584
5.5,9.9,0.44245538
5.5,10,0.44253293
5.6,0,0.000172826
5.6,0.1,0.000716696
5.6,0.2,0.001380337
5.6,0.3,0.002128039
5.6,0.4,0.002836508
5.6,0.5,0.003198734
5.6,0.6,0.002619022
5.6,0.7,0.000502886
5.6,0.8,-0.001309975
5.6,0.90000004,0.007622451
5.6,1,0.041947726
5.6,1.1,0.09520104
5.6,1.2,0.14873081
5.6,1.3,0.19474873
5.6,1.4,0.23285222
5.6,1.5,0.26443586
5.6,1.6,0.29091474
5.6,1.7,0.313307
5.6,1.8000001,0.33228517
5.6,1.9,0.34832296
5.6,2,0.3618024
5.6,2.1,0.3730671
5.6,2.2,0.38243714
5.6,2.3,0.3902078
5.6,2.4,0.3966443
5.6,2.5,0.40197852
5.6,2.6000001,0.40640894
5.6,2.7,0.4101012
5.6,2.8000002,0.41319284
5.6,2.9,0.4157963
5.6,3,0.41800264
5.6,3.1000001,0.41988572
5.6,3.2,0.42150545
5.6,3.3,0.42290956
5.6,3.4,0.42413682
5.6,3.5,0.4252183
5.6,3.6000001,0.42617926
5.6,3.7,0.42704
5.6,3.8,0.42781708
5.6,3.9,0.42852363
5.6,4,0.42917085
5.6,4.1,0.42976752
5.6,4.2,0.43032083
5.6,4.3,0.4308368
5.6,4.4,0.43132055
5.6,4.5,0.431776
5.6,4.6,0.4322063
5.6,4.7,0.43261465
5.6,4.8,0.43300337
5.6,4.9,0.43337423
5.6,5,0.433729
5.6,5.1000004,0.4340691
5.6,5.2000003,0.43439573
5.6,5.3,0.4347099
5.6,5.4,0.43501267
5.6,5.5,0.43530443
5.6,5.6,0.4355862
5.6,5.7,0.43585834
5.6,5.7999997,0.43612173
5.6,5.9,0.43637636
5.6,6,0.4366231
5.6,6.1,0.43686175
5.6,6.2,0.4370933
5.6,6.2999997,0.4373175
5.6,6.4,0.43753508
5.6,6.5,0.43774593
5.6,6.6,0.4379506
5.6,6.7000003,0.438149
5.6,6.8,0.43834174
5.6,6.9,0.4385287
5.6,7,0.4387104
5.6,7.1,0.43888658
5.6,7.2,0.43905777
5.6,7.2999997,0.439224
5.6,7.3999996,0.43938547
5.6,7.5,0.43954244
5.6,7.6,0.43969476
5.6,7.7,0.43984282
5.6,7.7999997,0.4399867
5.6,7.8999996,0.44012672
5.6,8,0.44026276
5.6,8.1,0.4403949
5.6,8.2,0.44052336
5.6,8.3,0.4406485
5.6,8.4,0.44077024
5.6,8.5,0.4408884
5.6,8.6,0.44100368
5.6,8.7,0.44111574
5.6,8.8,0.44122487
5.6,8.900001,0.441331
5.6,9,0.44143444
5.6,9.1,0.44153523
5.6,9.2,0.44163334
5.6,9.3,0.441729
5.6,9.400001,0.44182232
5.6,9.5,0.44191334
5.6,9.6,0.44200197
5.6,9.7,0.44208837
5.6,9.8,0.44217294
5.6,9.9,0.4422553
5.6,10,0.44233584
5.7,0,0.000186309
5.7,0.1,0.000676926
5.7,0.2,0.001284144
5.7,0.3,0.001987577
5.7,0.4,0.002699335
5.7,0.5,0.003188657
5.7,0.6,0.002972717
5.7,0.7,0.00139335
5.7,0.8,-0.000992966
5.7,0.90000004,0.002548186
5.7,1,0.026827652
5.7,1.1,0.07427837
5.7,1.2,0.12789282
5.7,1.3,0.17611147
5.7,1.4,0.21666707
5.7,1.5,0.2504018
5.7,1.6,0.27868262
5.7,1.7,0.3026234
5.7,1.8000001,0.32297924
5.7,1.9,0.34026232
5.7,2,0.35486382
5.7,2.1,0.36712527
5.7,2.2,0.3773655
5.7,2.3,0.38588342
5.7,2.4,0.39295307
5.7,2.5,0.39881834
5.7,2.6000001,0.40369046
5.7,2.7,0.40774927
5.7,2.8000002,0.41114348
5.7,2.9,0.4139968
5.7,3,0.41640952
5.7,3.1000001,0.4184637
5.7,3.2,0.42022508
5.7,3.3,0.42174724
5.7,3.4,0.42307335
5.7,3.5,0.42423794
5.7,3.6000001,0.42526916
5.7,3.7,0.42618954
5.7,3.8,0.42701766
5.7,3.9,0.42776823
5.7,4,0.42845353
5.7,4.1,0.4290834
5.7,4.2,0.42966613
5.7,4.3,0.430208
5.7,4.4,0.4307149
5.7,4.5,0.4311911
5.7,4.6,0.43164036
5.7,4.7,0.4320659
5.7,4.8,0.43247038
5.7,4.9,0.43285576
5.7,5,0.43322417
5.7,5.1000004,0.43357715
5.7,5.2000003,0.43391567
5.7,5.3,0.43424124
5.7,5.4,0.4345546
5.7,5.5,0.43485674
5.7,5.6,0.4351483
5.7,5.7,0.43542972
5.7,5.7999997,0.4357019
5.7,5.9,0.43596548
5.7,6,0.43622035
5.7,6.1,0.43646732
5.7,6.2,0.43670663
5.7,6.2999997,0.43693864
5.7,6.4,0.43716356
5.7,6.5,0.43738157
5.7,6.6,0.43759325
5.7,6.7000003,0.43779868
5.7,6.8,0.437998
5.7,6.9,0.4381915
5.7,7,0.43837944
5.7,7.1,0.43856195
5.7,7.2,0.4387392
5.7,7.2999997,0.4389114
5.7,7.3999996,0.43907863
5.7,7.5,0.43924105
5.7,7.6,0.43939894
5.7,7.7,0.43955258
5.7,7.7999997,0.43970177
5.7,7.8999996,0.43984675
5.7,8,0.4399877
5.7,8.1,0.4401249
5.7,8.2,0.44025815
5.7,8.3,0.44038796
5.7,8.4,0.44051406
5.7,8.5,0.44063693
5.7,8.6,0.4407563
5.7,8.7,0.4408727
5.7,8.8,0.44098586
5.7,8.900001,0.44109613
5.7,9,0.44120347
5.7,9.1,0.441308
5.7,9.2,0.44140998
5.7,9.3,0.4415094
5.7,9.400001,0.44160607
5.7,9.5,0.4417004
5.7,9.6,0.44179258
5.7,9.7,0.4418822
5.7,9.8,0.44196996
5.7,9.9,0.4420555
5.7,10,0.442139
5.7999997,0,0.000198768
5.7999997,0.1,0.000641553
5.7999997,0.2,0.001196374
5.7999997,0.3,0.001853534
5.7999997,0.4,0.002552424
5.7999997,0.5,0.00312147
5.7999997,0.6,0.00318042
5.7999997,0.7,0.002110976
5.7999997,0.8,-0.000212116
5.7999997,0.90000004,7.567066e-05
5.7999997,1,0.015485936
5.7999997,1.1,0.055129346
5.7999997,1.2,0.10709627
5.7999997,1.3,0.15687291
5.7999997,1.4,0.19974448
5.7999997,1.5,0.23567675
5.7999997,1.6,0.26582947
5.7999997,1.7,0.2913661
5.7999997,1.8000001,0.31313068
5.7999997,1.9,0.33168817
5.7999997,2,0.34744704
5.7999997,2.1,0.36074823
5.7999997,2.2,0.37190652
5.7999997,2.3,0.3812209
5.7999997,2.4,0.3889713
5.7999997,2.5,0.39541146
5.7999997,2.6000001,0.40076464
5.7999997,2.7,0.40522307
5.7999997,2.8000002,0.4089488
5.7999997,2.9,0.41207594
5.7999997,3,0.41471538
5.7999997,3.1000001,0.41695705
5.7999997,3.2,0.41887417
5.7999997,3.3,0.42052585
5.7999997,3.4,0.42195988
5.7999997,3.5,0.42321533
5.7999997,3.6000001,0.42432314
5.7999997,3.7,0.42530853
5.7999997,3.8,0.42619196
5.7999997,3.9,0.42699012
5.7999997,4,0.42771634
5.7999997,4.1,0.42838207
5.7999997,4.2,0.42899606
5.7999997,4.3,0.42956558
5.7999997,4.4,0.430097
5.7999997,4.5,0.43059528
5.7999997,4.6,0.43106446
5.7999997,4.7,0.43150803
5.7999997,4.8,0.43192896
5.7999997,4.9,0.43232968
5.7999997,5,0.43271223
5.7999997,5.1000004,0.4330782
5.7999997,5.2000003,0.43342912
5.7999997,5.3,0.4337665
5.7999997,5.4,0.43409067
5.7999997,5.5,0.43440327
5.7999997,5.6,0.43470493
5.7999997,5.7,0.43499607
5.7999997,5.7999997,0.43527752
5.7999997,5.9,0.43554977
5.7999997,6,0.43581313
5.7999997,6.1,0.43606842
5.7999997,6.2,0.43631563
5.7999997,6.2999997,0.43655533
5.7999997,6.4,0.43678787
5.7999997,6.5,0.4370133
5.7999997,6.6,0.43723202
5.7999997,6.7000003,0.43744454
5.7999997,6.8,0.4376505
5.7999997,6.9,0.43785068
5.7999997,7,0.43804508
5.7999997,7.1,0.43823397
5.7999997,7.2,0.4384172
5.7999997,7.2999997,0.43859535
5.7999997,7.3999996,0.4387684
5.7999997,7.5,0.43893668
5.7999997,7.6,0.4391002
5.7999997,7.7,0.4392592
5.7999997,7.7999997,0.43941385
5.7999997,7.8999996,0.439564
5.7999997,8,0.43971005
5.7999997,8.1,0.43985224
5.7999997,8.2,0.43999046
5.7999997,8.3,0.44012484
5.7999997,8.4,0.44025582
5.7999997,8.5,0.44038305
5.7999997,8.6,0.44050685
5.7999997,8.7,0.44062757
5.7999997,8.8,0.44074494
5.7999997,8.900001,0.44085944
5.7999997,9,0.44097087
5.7999997,9.1,0.44107932
5.7999997,9.2,0.44118503
5.7999997,9.3,0.44128817
5.7999997,9.400001,0.44138855
5.7999997,9.5,0.44148654
5.7999997,9.6,0.44158205
5.7999997,9.7,0.4416752
5.7999997,9.8,0.44176614
5.7999997,9.9,0.44185492
5.7999997,10,0.4419414
5.9,0,0.000209673
5.9,0.1,0.000609717
5.9,0.2,0.001116217
5.9,0.3,0.001727215
5.9,0.4,0.002402319
5.9,0.5,0.003016337
5.9,0.6,0.003274878
5.9,0.7,0.002642888
5.9,0.8,0.000684438
5.9,0.90000004,-0.000692834
5.9,1,0.007775444
5.9,1.1,0.038522087
5.9,1.2,0.08684379
5.9,1.3,0.1372477
5.9,1.4,0.1821456
5.9,1.5,0.22026278
5.9,1.6,0.25234887
5.9,1.7,0.2795342
5.9,1.8000001,0.30274004
5.9,1.9,0.3225976
5.9,2,0.3395432
5.9,2.1,0.3539213
5.9,2.2,0.366042
5.9,2.3,0.37620068
5.9,2.4,0.38467932
5.9,2.5,0.39173898
5.9,2.6000001,0.39761358
5.9,2.7,0.40250778
5.9,2.8000002,0.40659535
5.9,2.9,0.41002277
5.9,3,0.41291043
5.9,3.1000001,0.4153578
5.9,3.2,0.4174456
5.9,3.3,0.41923913
5.9,3.4,0.4207918
5.9,3.5,0.4221463
5.9,3.6000001,0.42333758
5.9,3.7,0.4243936
5.9,3.8,0.42533717
5.9,3.9,0.42618677
5.9,4,0.42695752
5.9,4.1,0.42766175
5.9,4.2,0.4283091
5.9,4.3,0.4289083
5.9,4.4,0.4294659
5.9,4.5,0.4299874
5.9,4.6,0.43047756
5.9,4.7,0.43094027
5.9,4.8,0.43137857
5.9,4.9,0.43179506
5.9,5,0.43219224
5.9,5.1000004,0.43257192
5.9,5.2000003,0.4329355
5.9,5.3,0.43328473
5.9,5.4,0.4336204
5.9,5.5,0.4339437
5.9,5.6,0.43425542
5.9,5.7,0.43455637
5.9,5.7999997,0.43484735
5.9,5.9,0.43512845
5.9,6,0.43540072
5.9,6.1,0.4356642
5.9,6.2,0.4359196
5.9,6.2999997,0.43616718
5.9,6.4,0.4364074
5.9,6.5,0.43664014
5.9,6.6,0.43686616
5.9,6.7000003,0.4370857
5.9,6.8,0.4372986
5.9,6.9,0.4375055
5.9,7,0.43770635
5.9,7.1,0.43790144
5.9,7.2,0.43809113
5.9,7.2999997,0.43827543
5.9,7.3999996,0.43845445
5.9,7.5,0.4386284
5.9,7.6,0.43879768
5.9,7.7,0.43896222
5.9,7.7999997,0.43912208
5.9,7.8999996,0.43927753
5.9,8,0.43942893
5.9,8.1,0.4395762
5.9,8.2,0.4397193
5.9,8.3,0.43985862
5.9,8.4,0.43999416
5.9,8.5,0.44012618
5.9,8.6,0.44025463
5.9,8.7,0.44037965
5.9,8.8,0.44050145
5.9,8.900001,0.44061998
5.9,9,0.44073564
5.9,9.1,0.4408481
5.9,9.2,0.44095775
5.9,9.3,0.44106463
5.9,9.400001,0.4411689
5.9,9.5,0.44127044
5.9,9.6,0.44136965
5.9,9.7,0.44146627
5.9,9.8,0.4415605
5.9,9.9,0.44165272
5.9,10,0.44174236
6,0,0.000218821
6,0.1,0.000580808
6,0.2,0.001043163
6,0.3,0.001609127
6,0.4,0.002253986
6,0.5,0.002887468
6,0.6,0.003285266
6,0.7,0.003006009
6,0.8,0.001512572
6,0.90000004,-0.000490215
6,1,0.003137219
6,1.1,0.025037602
6,1.2,0.06773557
6,1.3,0.11752939
6,1.4,0.16398172
6,1.5,0.20417969
6,1.6,0.23823729
6,1.7,0.26712552
6,1.8000001,0.29180923
6,1.9,0.31299075
6,2,0.3311476
6,2.1,0.34663412
6,2.2,0.35975632
6,2.3,0.37080395
6,2.4,0.38005754
6,2.5,0.38778195
6,2.6000001,0.39422002
6,2.7,0.39958724
6,2.8000002,0.40406936
6,2.9,0.40782472
6,3,0.41098455
6,3.1000001,0.4136573
6,3.2,0.41593203
6,3.3,0.41788122
6,3.4,0.41956338
6,3.5,0.42102653
6,3.6000001,0.42230892
6,3.7,0.42344183
6,3.8,0.42445084
6,3.9,0.42535618
6,4,0.42617476
6,4.1,0.42692018
6,4.2,0.4276038
6,4.3,0.4282346
6,4.4,0.42881986
6,4.5,0.4293664
6,4.6,0.42987868
6,4.7,0.4303613
6,4.8,0.4308179
6,4.9,0.43125093
6,5,0.43166342
6,5.1000004,0.4320572
6,5.2000003,0.43243423
6,5.3,0.43279573
6,5.4,0.43314284
6,5.5,0.4334772
6,5.6,0.4337994
6,5.7,0.43411034
6,5.7999997,0.43441075
6,5.9,0.4347013
6,6,0.43498233
6,6.1,0.43525428
6,6.2,0.4355179
6,6.2999997,0.4357736
6,6.4,0.43602145
6,6.5,0.43626183
6,6.6,0.43649513
6,6.7000003,0.43672168
6,6.8,0.43694165
6,6.9,0.43715525
6,7,0.43736285
6,7.1,0.43756437
6,7.2,0.43776035
6,7.2999997,0.43795073
6,7.3999996,0.4381359
6,7.5,0.43831578
6,7.6,0.43849072
6,7.7,0.43866083
6,7.7999997,0.43882632
6,7.8999996,0.43898723
6,8,0.4391439
6,8.1,0.43929625
6,8.2,0.43944433
6,8.3,0.4395886
6,8.4,0.43972903
6,8.5,0.43986577
6,8.6,0.43999872
6,8.7,0.4401284
6,8.8,0.4402544
6,8.900001,0.4403774
6,9,0.4404971
6,9.1,0.44061363
6,9.2,0.44072753
6,9.3,0.44083825
6,9.400001,0.44094634
6,9.5,0.44105175
6,9.6,0.44115448
6,9.7,0.4412547
6,9.8,0.44135258
6,9.9,0.441448
6,10,0.44154128
6.1,0,0.000226206
6.1,0.1,0.00055405
6.1,0.2,0.00097626
6.1,0.3,0.001499565
6.1,0.4,0.002110452
6.1,0.5,0.002745012
6.1,0.6,0.003235546
6.1,0.7,0.003228041
6.1,0.8,0.002193928
6.1,0.90000004,0.00016775
6.1,1,0.000802528
6.1,1.1,0.014913756
6.1,1.2,0.05042551
6.1,1.3,0.09809158
6.1,1.4,0.14542149
6.1,1.5,0.18747735
6.1,1.6,0.22349735
6.1,1.7,0.2541373
6.1,1.8000001,0.28033942
6.1,1.9,0.30286983
6.1,2,0.3222582
6.1,2.1,0.33887845
6.1,2.2,0.35303637
6.1,2.3,0.36501402
6.1,2.4,0.37508714
6.1,2.5,0.38352138
6.1,2.6000001,0.3905657
6.1,2.7,0.39644474
6.1,2.8000002,0.4013562
6.1,2.9,0.4054693
6.1,3,0.40892637
6.1,3.1000001,0.4118459
6.1,3.2,0.41432562
6.1,3.3,0.41644505
6.1,3.4,0.41826925
6.1,3.5,0.41985098
6.1,3.6000001,0.42123285
6.1,3.7,0.42244965
6.1,3.8,0.4235297
6.1,3.9,0.4244957
6.1,4,0.42536607
6.1,4.1,0.42615625
6.1,4.2,0.4268785
6.1,4.3,0.42754316
6.1,4.4,0.42815825
6.1,4.5,0.42873102
6.1,4.6,0.429267
6.1,4.7,0.42977062
6.1,4.8,0.43024632
6.1,4.9,0.43069687
6.1,5,0.43112522
6.1,5.1000004,0.4315337
6.1,5.2000003,0.43192428
6.1,5.3,0.43229854
6.1,5.4,0.43265796
6.1,5.5,0.43300352
6.1,5.6,0.43333656
6.1,5.7,0.43365774
6.1,5.7999997,0.43396774
6.1,5.9,0.43426764
6.1,6,0.43455777
6.1,6.1,0.4348384
6.1,6.2,0.43511045
6.1,6.2999997,0.43537417
6.1,6.4,0.43562979
6.1,6.5,0.43587792
6.1,6.6,0.4361186
6.1,6.7000003,0.43635225
6.1,6.8,0.4365793
6.1,6.9,0.4367999
6.1,7,0.437014
6.1,7.1,0.43722206
6.1,7.2,0.43742448
6.1,7.2999997,0.43762106
6.1,7.3999996,0.4378123
6.1,7.5,0.43799832
6.1,7.6,0.43817896
6.1,7.7,0.43835485
6.1,7.7999997,0.43852597
6.1,7.8999996,0.4386923
6.1,8,0.4388542
6.1,8.1,0.43901166
6.1,8.2,0.43916512
6.1,8.3,0.4393144
6.1,8.4,0.43945968
6.1,8.5,0.43960115
6.1,8.6,0.4397387
6.1,8.7,0.43987298
6.1,8.8,0.44000354
6.1,8.900001,0.4401309
6.1,9,0.440255
6.1,9.1,0.44037583
6.1,9.2,0.4404936
6.1,9.3,0.44060835
6.1,9.400001,0.44072044
6.1,9.5,0.4408297
6.1,9.6,0.44093618
6.1,9.7,0.44103998
6.1,9.8,0.4411415
6.1,9.9,0.4412405
6.1,10,0.4413371
6.2,0,0.000231311
6.2,0.1,0.000529355
6.2,0.2,0.000915106
6.2,0.3,0.001398336
6.2,0.4,0.001973376
6.2,0.5,0.002596701
6.2,0.6,0.003144456
6.2,0.7,0.003338901
6.2,0.8,0.002708928
6.2,0.90000004,0.000960413
6.2,1,1.9955914e-06
6.2,1.1,0.007984112
6.2,1.2,0.035528306
6.2,1.3,0.07938534
6.2,1.4,0.12669435
6.2,1.5,0.1702441
6.2,1.6,0.20814553
6.2,1.7,0.24056797
6.2,1.8000001,0.26833037
6.2,1.9,0.29223728
6.2,2,0.31287563
6.2,2.1,0.33065042
6.2,2.2,0.34587193
6.2,2.3,0.3588158
6.2,2.4,0.36975026
6.2,2.5,0.3789385
6.2,2.6000001,0.38663226
6.2,2.7,0.39306378
6.2,2.8000002,0.39844057
6.2,2.9,0.40294302
6.2,3,0.40672457
6.2,3.1000001,0.40991384
6.2,3.2,0.41261777
6.2,3.3,0.4149238
6.2,3.4,0.41690317
6.2,3.5,0.41861466
6.2,3.6000001,0.42010522
6.2,3.7,0.4214136
6.2,3.8,0.4225709
6.2,3.9,0.42360267
6.2,4,0.42452922
6.2,4.1,0.42536768
6.2,4.2,0.42613173
6.2,4.3,0.42683253
6.2,4.4,0.42747957
6.2,4.5,0.42808035
6.2,4.6,0.42864135
6.2,4.7,0.42916736
6.2,4.8,0.4296631
6.2,4.9,0.43013188
6.2,5,0.43057713
6.2,5.1000004,0.43100086
6.2,5.2000003,0.43140563
6.2,5.3,0.4317933
6.2,5.4,0.43216497
6.2,5.5,0.43252218
6.2,5.6,0.4328663
6.2,5.7,0.43319777
6.2,5.7999997,0.4335179
6.2,5.9,0.43382722
6.2,6,0.4341264
6.2,6.1,0.434416
6.2,6.2,0.4346965
6.2,6.2999997,0.43496838
6.2,6.4,0.435232
6.2,6.5,0.43548784
6.2,6.6,0.43573597
6.2,6.7000003,0.43597713
6.2,6.8,0.43621123
6.2,6.9,0.43643862
6.2,7,0.43665963
6.2,7.1,0.43687445
6.2,7.2,0.43708327
6.2,7.2999997,0.43728608
6.2,7.3999996,0.43748346
6.2,7.5,0.4376755
6.2,7.6,0.43786225
6.2,7.7,0.43804383
6.2,7.7999997,0.43822047
6.2,7.8999996,0.4383924
6.2,8,0.43855986
6.2,8.1,0.43872252
6.2,8.2,0.43888104
6.2,8.3,0.43903548
6.2,8.4,0.43918568
6.2,8.5,0.43933195
6.2,8.6,0.4394744
6.2,8.7,0.43961328
6.2,8.8,0.43974847
6.2,8.900001,0.4398803
6.2,9,0.4400087
6.2,9.1,0.44013378
6.2,9.2,0.44025567
6.2,9.3,0.44037467
6.2,9.400001,0.44049063
6.2,9.5,0.4406037
6.2,9.6,0.44071412
6.2,9.7,0.44082183
6.2,9.8,0.44092676
6.2,9.9,0.44102934
6.2,10,0.4411295
6.2999997,0,0.000234552
6.2999997,0.1,0.000505783
6.2999997,0.2,0.000858917
6.2999997,0.3,0.001304693
6.2999997,0.4,0.001843694
6.2999997,0.5,0.002447764
6.2999997,0.6,0.003026202
6.2999997,0.7,0.003365464
6.2999997,0.8,0.003068161
6.2999997,0.90000004,0.001712238
6.2999997,1,9.866478e-05
6.2999997,1.1,0.003753539
6.2999997,1.2,0.02348338
6.2999997,1.3,0.06192799
6.2999997,1.4,0.10808926
6.2999997,1.5,0.15261641
6.2999997,1.6,0.19222268
6.2999997,1.7,0.22642103
6.2999997,1.8000001,0.25578204
6.2999997,1.9,0.28109583
6.2999997,2,0.30300257
6.2999997,2.1,0.3219482
6.2999997,2.2,0.33825576
6.2999997,2.3,0.3521971
6.2999997,2.4,0.36403129
6.2999997,2.5,0.37401602
6.2999997,2.6000001,0.38240185
6.2999997,2.7,0.38942668
6.2999997,2.8000002,0.39530632
6.2999997,2.9,0.40023136
6.2999997,3,0.40436643
6.2999997,3.1000001,0.4078505
6.2999997,3.2,0.41079953
6.2999997,3.3,0.41330943
6.2999997,3.4,0.4154588
6.2999997,3.5,0.41731203
6.2999997,3.6000001,0.41892153
6.2999997,3.7,0.42032963
6.2999997,3.8,0.4215713
6.2999997,3.9,0.42267427
6.2999997,4,0.42366198
6.2999997,4.1,0.42455247
6.2999997,4.2,0.42536142
6.2999997,4.3,0.42610154
6.2999997,4.4,0.42678264
6.2999997,4.5,0.42741346
6.2999997,4.6,0.42800087
6.2999997,4.7,0.4285506
6.2999997,4.8,0.42906755
6.2999997,4.9,0.42955568
6.2999997,5,0.43001828
6.2999997,5.1000004,0.43045816
6.2999997,5.2000003,0.43087777
6.2999997,5.3,0.4312789
6.2999997,5.4,0.43166342
6.2999997,5.5,0.4320327
6.2999997,5.6,0.43238813
6.2999997,5.7,0.43273032
6.2999997,5.7999997,0.43306065
6.2999997,5.9,0.43337977
6.2999997,6,0.43368816
6.2999997,6.1,0.43398678
6.2999997,6.2,0.4342759
6.2999997,6.2999997,0.43455613
6.2999997,6.4,0.43482783
6.2999997,6.5,0.4350916
6.2999997,6.6,0.4353475
6.2999997,6.7000003,0.4355959
6.2999997,6.8,0.43583715
6.2999997,6.9,0.43607146
6.2999997,7,0.43629938
6.2999997,7.1,0.43652087
6.2999997,7.2,0.43673614
6.2999997,7.2999997,0.43694535
6.2999997,7.3999996,0.43714914
6.2999997,7.5,0.43734714
6.2999997,7.6,0.43753976
6.2999997,7.7,0.43772724
6.2999997,7.7999997,0.43790966
6.2999997,7.8999996,0.43808728
6.2999997,8,0.43826
6.2999997,8.1,0.43842828
6.2999997,8.2,0.438592
6.2999997,8.3,0.4387515
6.2999997,8.4,0.43890664
6.2999997,8.5,0.43905795
6.2999997,8.6,0.4392052
6.2999997,8.7,0.4393489
6.2999997,8.8,0.43948862
6.2999997,8.900001,0.439625
6.2999997,9,0.4397578
6.2999997,9.1,0.4398872
6.2999997,9.2,0.44001356
6.2999997,9.3,0.4401366
6.2999997,9.400001,0.44025677
6.2999997,9.5,0.44037372
6.2999997,9.6,0.44048798
6.2999997,9.7,0.44059947
6.2999997,9.8,0.44070825
6.2999997,9.9,0.44081444
6.2999997,10,0.44091818
6.4,0,0.000235645
6.4,0.1,0.000483378
6.4,0.2,0.000807005
6.4,0.3,0.001218597
6.4,0.4,0.001722305
6.4,0.5,0.002301497
6.4,0.6,0.002891503
6.4,0.7,0.003330206
6.4,0.8,0.003294205
6.4,0.90000004,0.002342469
6.4,1,0.000634594
6.4,1.1,0.001559938
6.4,1.2,0.014440122
6.4,1.3,0.04626356
6.4,1.4,0.08995248
6.4,1.5,0.1347803
6.4,1.6,0.17580105
6.4,1.7,0.21171108
6.4,1.8000001,0.24269474
6.4,1.9,0.26944765
6.4,2,0.29264325
6.4,2.1,0.3127735
6.4,2.2,0.3301845
6.4,2.3,0.34514844
6.4,2.4,0.35791636
6.4,2.5,0.36873624
6.4,2.6000001,0.3778565
6.4,2.7,0.38551587
6.4,2.8000002,0.391937
6.4,2.9,0.39731994
6.4,3,0.4018392
6.4,3.1000001,0.4056442
6.4,3.2,0.4088609
6.4,3.3,0.41159377
6.4,3.4,0.413929
6.4,3.5,0.4159374
6.4,3.6000001,0.4176766
6.4,3.7,0.4191937
6.4,3.8,0.420527
6.4,3.9,0.42170775
6.4,4,0.42276147
6.4,4.1,0.42370868
6.4,4.2,0.42456633
6.4,4.3,0.42534828
6.4,4.4,0.4260662
6.4,4.5,0.42672896
6.4,4.6,0.42734468
6.4,4.7,0.4279196
6.4,4.8,0.42845914
6.4,4.9,0.4289674
6.4,5,0.42944843
6.4,5.1000004,0.42990506
6.4,5.2000003,0.43034017
6.4,5.3,0.43075547
6.4,5.4,0.43115324
6.4,5.5,0.43153486
6.4,5.6,0.4319018
6.4,5.7,0.43225515
6.4,5.7999997,0.43259606
6.4,5.9,0.43292484
6.4,6,0.43324292
6.4,6.1,0.43355063
6.4,6.2,0.43384865
6.4,6.2999997,0.43413725
6.4,6.4,0.4344172
6.4,6.5,0.43468872
6.4,6.6,0.43495235
6.4,6.7000003,0.43520838
6.4,6.8,0.43545687
6.4,6.9,0.43569842
6.4,7,0.43593317
6.4,7.1,0.4361614
6.4,7.2,0.43638322
6.4,7.2999997,0.43659902
6.4,7.3999996,0.43680903
6.4,7.5,0.43701318
6.4,7.6,0.4372118
6.4,7.7,0.43740517
6.4,7.7999997,0.43759334
6.4,7.8999996,0.4377767
6.4,8,0.4379549
6.4,8.1,0.4381285
6.4,8.2,0.43829763
6.4,8.3,0.43846247
6.4,8.4,0.4386227
6.4,8.5,0.43877885
6.4,8.6,0.43893114
6.4,8.7,0.43907937
6.4,8.8,0.43922403
6.4,8.900001,0.43936488
6.4,9,0.43950212
6.4,9.1,0.43963608
6.4,9.2,0.43976647
6.4,9.3,0.43989384
6.4,9.400001,0.44001782
6.4,9.5,0.44013914
6.4,9.6,0.44025746
6.4,9.7,0.4403728
6.4,9.8,0.44048527
6.4,9.9,0.44059527
6.4,10,0.44070268
6.5,0,0.000234667
6.5,0.1,0.000461464
6.5,0.2,0.000758925
6.5,0.3,0.001138999
6.5,0.4,0.001608853
6.5,0.5,0.002160263
6.5,0.6,0.00274827
6.5,0.7,0.003251478
6.5,0.8,0.00341319
6.5,0.90000004,0.002826788
6.5,1,0.001318185
6.5,1.1,0.000741106
6.5,1.2,0.008216579
6.5,1.3,0.03288179
6.5,1.4,0.07268544
6.5,1.5,0.116968326
6.5,1.6,0.15899332
6.5,1.7,0.19647138
6.5,1.8000001,0.22907259
6.5,1.9,0.2572944
6.5,2,0.2818013
6.5,2.1,0.3031297
6.5,2.2,0.321657
6.5,2.3,0.33766365
